request_id,timestamp,endpoint,http_method,user_segment,user_id,param_complexity,param_count,payload_size_kb,is_cached,server_load,downstream_count,downstream_degraded_count,downstream_max_latency_ms,downstream_total_latency_ms,has_downstream_degradation,has_downstream_outage,response_time_ms
req_254705,2026-05-10 04:18:27.826584,/api/inventory,POST,vip,user_804,complex,15,174,True,0.27,2,1,22.851186084023606,37.85118608402361,True,False,365.9364779795353
req_894069,2026-05-10 04:19:15.826584,/api/search,PUT,regular,user_805,medium,8,27,False,0.61,2,0,31.651492125410186,45.3141818140166,False,False,357.2998500994937
req_447630,2026-05-10 04:21:33.826584,/api/users,PUT,regular,user_319,complex,11,173,True,0.81,2,0,38.5916930387691,41.77082677556984,False,False,252.48284235214695
req_301295,2026-05-10 04:24:07.826584,/api/reports,PUT,vip,user_709,complex,15,64,True,0.76,3,0,47.929865214155065,96.31483533707953,False,False,964.8265555751414
req_671786,2026-05-10 04:25:24.826584,/api/reports,DELETE,new,user_79,complex,14,181,False,0.29,3,1,150.0,189.72735577899996,True,False,1882.346416944434
req_667477,2026-05-10 04:26:15.826584,/api/inventory,DELETE,vip,user_211,medium,4,12,False,0.55,2,1,50.0,71.56167222096592,False,True,490.82645955135365
req_778089,2026-05-10 04:26:29.826584,/api/inventory,GET,regular,user_225,simple,2,3,False,0.26,2,0,19.941620231951543,25.068301532085613,False,False,97.28112807078138
req_271310,2026-05-10 04:27:14.826584,/api/payments,DELETE,regular,user_682,complex,13,72,False,0.48,3,0,98.75098485822313,152.22921512456537,False,False,606.3107017213227
req_439225,2026-05-10 04:27:27.826584,/api/search,POST,vip,user_417,medium,5,18,True,0.82,2,0,26.159604496539657,43.186491144120275,False,False,321.2124796397389
req_688609,2026-05-10 04:30:58.826584,/api/payments,PUT,bot,user_563,complex,10,195,False,0.67,3,0,116.42438670031683,180.19850467623175,False,False,844.6378511530302
req_265468,2026-05-10 04:31:16.826584,/api/search,POST,bot,user_511,complex,14,122,False,0.72,2,0,33.787346141830696,49.182439511802116,False,False,671.8823835478904
req_442085,2026-05-10 04:34:26.826584,/api/orders,DELETE,regular,user_509,complex,9,136,False,0.32,3,0,37.04147095634837,78.39629198300291,False,False,1112.673355019793
req_716222,2026-05-10 04:34:52.826584,/api/reports,GET,regular,user_353,simple,1,2,True,0.54,3,3,350.0,700.0,True,True,2833.6953730049804
req_589453,2026-05-10 04:36:04.826584,/api/users,GET,new,user_595,complex,12,63,False,0.75,2,1,20.359340530751076,35.359340530751076,True,False,381.0610067800653
req_114629,2026-05-10 04:37:11.826584,/api/payments,PUT,new,user_372,medium,7,17,False,0.77,3,0,83.90032247592127,135.60445516929727,False,False,461.0111484588835
req_110505,2026-05-10 04:45:57.826584,/api/auth/login,DELETE,regular,user_416,medium,7,23,True,0.37,2,0,50.266836618305646,73.97821381037417,False,False,314.9064559174329
req_211495,2026-05-10 04:47:10.826584,/api/products,GET,internal,user_63,simple,2,2,False,0.52,2,0,34.652747888862784,63.71170866859862,False,False,105.87092232094149
req_879805,2026-05-10 04:47:23.826584,/api/orders,GET,bot,user_34,simple,1,5,False,0.46,3,1,350.0,390.875244344851,False,True,1489.9546560444858
req_688055,2026-05-10 04:47:25.826584,/api/products,GET,regular,user_173,complex,14,149,False,0.82,2,1,60.0,87.21358931154053,True,False,337.4983627122479
req_507658,2026-05-10 04:48:15.826584,/api/orders,GET,regular,user_176,simple,2,9,True,0.43,3,1,75.0,125.37246737589894,True,False,372.4928388482663
req_213355,2026-05-10 04:49:39.826584,/api/search,POST,internal,user_157,simple,2,10,False,0.46,2,1,90.0,106.15069628270801,True,False,374.74343092609115
req_640969,2026-05-10 04:50:56.826584,/api/orders,GET,new,user_348,simple,2,2,False,0.23,3,1,105.0,142.66545935289707,True,False,469.80034550422624
req_301541,2026-05-10 04:54:23.826584,/api/payments,GET,regular,user_16,medium,4,42,False,0.25,3,0,84.00514223778936,139.12252777304275,False,False,421.23377723874466
req_916365,2026-05-10 04:58:38.826584,/api/orders,PUT,new,user_595,simple,1,5,True,0.79,3,2,105.0,195.75301062945044,True,False,522.2177993651525
req_620401,2026-05-10 05:01:10.826584,/api/products,PUT,internal,user_149,simple,2,3,True,0.7,2,0,30.189828465475035,48.33548657094998,False,False,93.13200979370013
req_310503,2026-05-10 05:01:48.826584,/api/inventory,DELETE,vip,user_264,medium,4,11,True,0.28,2,0,25.235968228804932,30.278678048719396,False,False,137.35112117482055
req_927249,2026-05-10 05:02:39.826584,/api/products,PUT,regular,user_52,complex,10,194,True,0.58,2,0,29.678898198769073,51.264301875749666,False,False,156.05362070434785
req_872284,2026-05-10 05:02:58.826584,/api/inventory,PUT,regular,user_63,simple,1,6,False,0.7,2,1,27.41472731552857,42.414727315528566,True,False,212.74835254516464
req_165663,2026-05-10 05:05:08.826584,/api/orders,GET,vip,user_252,simple,3,7,False,0.59,3,0,39.61363340335488,80.51139073930133,False,False,210.64877820472782
req_885702,2026-05-10 05:06:44.826584,/api/reports,GET,internal,user_115,complex,9,161,False,0.67,3,0,45.55303535631296,101.78746871335568,False,False,858.4923784362101
req_966766,2026-05-10 05:07:01.826584,/api/products,PUT,new,user_178,medium,6,45,False,0.25,2,0,30.18024818712771,48.0055772116264,False,False,112.07680969992653
req_647981,2026-05-10 05:07:17.826584,/api/users,GET,new,user_172,medium,7,29,False,0.7,2,0,20.156957522731414,23.97021190830305,False,False,149.33879825294838
req_389003,2026-05-10 05:07:18.826584,/api/auth/login,DELETE,new,user_860,complex,12,108,False,0.47,2,0,45.12383836160659,67.7913614654656,False,False,459.98129934550934
req_173801,2026-05-10 05:10:36.826584,/api/reports,POST,new,user_160,complex,15,54,False,0.88,3,0,43.932997052347034,95.8844558918456,False,False,1156.110129737435
req_313492,2026-05-10 05:13:42.826584,/api/inventory,GET,regular,user_666,medium,6,16,True,0.41,2,0,21.64274998980393,27.478083425168766,False,False,179.99959167527567
req_411534,2026-05-10 05:15:27.826584,/api/users,PUT,vip,user_614,simple,2,6,True,0.68,2,1,24.4162305740212,39.4162305740212,True,False,154.73295887206845
req_470142,2026-05-10 05:16:59.826584,/api/products,POST,bot,user_627,simple,3,8,False,0.23,2,1,90.0,107.32550854974437,True,False,250.08225344285827
req_826155,2026-05-10 05:17:15.826584,/api/products,GET,regular,user_781,medium,8,43,True,0.48,2,0,26.76144191814383,48.151768739590516,False,False,113.58567423154427
req_666121,2026-05-10 05:17:32.826584,/api/inventory,GET,vip,user_948,complex,10,140,False,0.2,2,0,18.22860727408802,23.03342560117344,False,False,218.5388862033593
req_116820,2026-05-10 05:24:54.826584,/api/search,DELETE,vip,user_778,medium,6,28,False,0.43,2,0,29.387909713352958,50.64880305959738,False,False,311.7138809456992
req_447239,2026-05-10 05:25:36.826584,/api/products,DELETE,internal,user_670,complex,13,94,False,0.3,2,0,25.509055615252933,47.709809171042224,False,False,150.95499699601325
req_592510,2026-05-10 05:40:35.826584,/api/inventory,PUT,vip,user_192,simple,2,6,False,0.51,2,0,23.443638551663376,29.576490537503002,False,False,111.96781208684877
req_384644,2026-05-10 05:40:58.826584,/api/products,DELETE,bot,user_487,medium,5,47,True,0.88,2,0,25.359510440309904,47.07086188245408,False,False,177.0383174366499
req_421731,2026-05-10 05:44:25.826584,/api/auth/login,POST,regular,user_610,medium,6,50,False,0.87,2,0,28.075896642144706,55.28987776615222,False,False,279.98508919339696
req_173378,2026-05-10 05:47:34.826584,/api/users,DELETE,bot,user_466,simple,1,7,True,0.56,2,0,24.89316352825782,29.145951849109995,False,False,97.66114664365116
req_405848,2026-05-10 05:51:41.826584,/api/search,PUT,regular,user_701,complex,14,155,True,0.35,2,0,37.032757857536296,58.63875045972113,False,False,1456.9668485377485
req_960779,2026-05-10 05:53:11.826584,/api/payments,POST,new,user_577,complex,14,56,True,0.78,3,0,89.36355449537557,166.2585903747964,False,False,699.1718552023414
req_399092,2026-05-10 05:56:01.826584,/api/orders,PUT,vip,user_394,complex,13,71,True,0.33,3,1,45.0,112.8032702601724,True,False,558.9969826607482
req_946175,2026-05-10 05:56:07.826584,/api/orders,POST,regular,user_327,simple,1,9,False,0.61,3,0,44.330872671242815,84.34793322456065,False,False,221.23026865817533
req_211642,2026-05-10 05:59:55.826584,/api/reports,PUT,new,user_26,complex,13,124,False,0.24,3,1,500.0,547.1985373196377,False,True,4017.4482929473547
req_158182,2026-05-10 06:00:03.826584,/api/payments,POST,bot,user_201,simple,3,9,False,0.25,3,1,86.32731435427225,182.52979446794126,True,False,1048.3201066585764
req_474172,2026-05-10 06:00:54.826584,/api/payments,DELETE,bot,user_458,complex,10,68,False,0.28,3,0,123.05822932375246,179.0403823417489,False,False,1317.7523451433349
req_646274,2026-05-10 06:01:04.826584,/api/payments,POST,bot,user_228,medium,5,24,False,0.54,3,0,85.64600921616949,157.33146264452964,False,False,961.7073191685867
req_349076,2026-05-10 06:01:32.826584,/api/users,PUT,new,user_31,complex,14,137,False,0.86,2,0,24.032900684155383,29.7178364524747,False,False,360.33101413084273
req_414556,2026-05-10 06:03:19.826584,/api/search,POST,new,user_650,complex,15,147,False,0.3,2,0,23.132622161632703,44.241421056933845,False,False,838.7484168988017
req_903266,2026-05-10 06:06:28.826584,/api/auth/login,DELETE,internal,user_498,simple,3,8,True,0.41,2,0,44.87327689398713,74.13101757030975,False,False,249.79714289100102
req_332545,2026-05-10 06:06:52.826584,/api/search,GET,internal,user_4,simple,1,2,False,0.88,2,0,22.742055233949426,38.91123214281325,False,False,287.27168909536095
req_903488,2026-05-10 06:07:41.826584,/api/reports,DELETE,bot,user_501,complex,12,165,False,0.9,3,1,150.0,228.52301854659913,True,False,3755.8210134364604
req_314403,2026-05-10 06:08:33.826584,/api/reports,GET,bot,user_187,simple,2,6,False,0.22,3,1,500.0,556.9109524402029,False,True,11867.333478483855
req_626255,2026-05-10 06:10:52.826584,/api/reports,PUT,bot,user_858,simple,2,8,False,0.85,3,0,59.98084172603655,130.93879877674476,False,False,1171.8028797504548
req_641085,2026-05-10 06:11:00.826584,/api/auth/login,GET,new,user_786,medium,7,46,True,0.72,2,1,75.0,108.07831519717013,True,False,854.575051794131
req_369949,2026-05-10 06:11:40.826584,/api/search,GET,bot,user_706,complex,11,182,False,0.36,2,0,25.477803770621748,39.60667561866309,False,False,1035.3882040009598
req_671147,2026-05-10 06:12:17.826584,/api/search,GET,vip,user_105,complex,11,181,True,0.62,2,0,27.40993632097329,49.39761876278219,False,False,688.4197328189446
req_447288,2026-05-10 06:13:22.826584,/api/inventory,DELETE,bot,user_757,medium,8,26,True,0.25,2,0,17.61203418493897,22.148179755433024,False,False,351.18445207987
req_679563,2026-05-10 06:13:38.826584,/api/products,POST,vip,user_518,complex,11,122,False,0.41,2,0,33.40102697272615,54.10578424729497,False,False,249.89786399716425
req_233222,2026-05-10 06:13:51.826584,/api/inventory,GET,vip,user_228,medium,7,21,False,0.35,2,0,28.01436303607609,34.08192915673405,False,False,263.94966323271444
req_283161,2026-05-10 06:13:55.826584,/api/users,POST,bot,user_760,simple,3,1,True,0.71,2,0,31.600787964971282,36.69932711924951,False,False,224.67013206437792
req_242022,2026-05-10 06:14:58.826584,/api/products,GET,regular,user_402,simple,2,5,True,0.4,2,0,23.187093990245945,45.70412654743129,False,False,124.06626356791735
req_117455,2026-05-10 06:22:23.826584,/api/payments,GET,vip,user_342,complex,15,180,False,0.55,3,1,300.0,358.95491786235453,True,False,1638.6590373655622
req_253325,2026-05-10 06:25:35.826584,/api/inventory,PUT,new,user_79,simple,3,6,False,0.57,2,0,17.8215547933342,22.585213170213162,False,False,206.3116118866176
req_928896,2026-05-10 06:27:08.826584,/api/inventory,DELETE,new,user_282,complex,15,176,False,0.22,2,0,23.803158718458217,28.63171297500144,False,False,411.80946442411243
req_133567,2026-05-10 06:30:39.826584,/api/users,PUT,new,user_221,complex,9,122,False,0.38,2,0,25.010917954185178,28.635832721018094,False,False,349.38517339475055
req_575581,2026-05-10 06:34:23.826584,/api/inventory,POST,vip,user_290,complex,9,115,False,0.39,2,1,66.0,70.01905327298662,True,False,564.8123072971982
req_742666,2026-05-10 06:43:51.826584,/api/orders,POST,regular,user_610,medium,4,43,False,0.22,3,0,32.00490424846525,68.09213551727632,False,False,421.08340160492554
req_657772,2026-05-10 06:46:07.826584,/api/auth/login,POST,bot,user_389,complex,15,169,False,0.37,2,0,40.041949597745464,62.0450744829766,False,False,920.9846863582716
req_905261,2026-05-10 06:53:28.826584,/api/search,GET,vip,user_166,medium,5,21,False,0.44,2,0,20.628728569653415,38.757033680320426,False,False,435.8260304061713
req_934504,2026-05-10 06:55:17.826584,/api/inventory,GET,regular,user_139,complex,14,61,False,0.88,2,1,26.4949499466055,41.4949499466055,True,False,607.4538377294479
req_965862,2026-05-10 06:56:46.826584,/api/orders,DELETE,regular,user_653,complex,15,51,False,0.49,3,0,33.94588162413956,73.19168495383668,False,False,549.556350776912
req_405006,2026-05-10 06:57:58.826584,/api/products,PUT,vip,user_266,simple,1,6,False,0.88,2,0,25.37653661299082,45.34148473027952,False,False,107.34879844110326
req_455596,2026-05-10 06:58:26.826584,/api/payments,DELETE,bot,user_293,simple,3,9,False,0.74,3,0,120.97651205502197,183.68834645153203,False,False,709.2138520979489
req_350533,2026-05-10 07:04:35.826584,/api/auth/login,DELETE,new,user_72,medium,4,27,False,0.24,2,0,40.865067538299726,66.94940134475972,False,False,535.5998556743477
req_667084,2026-05-10 07:04:47.826584,/api/search,DELETE,internal,user_823,simple,1,3,False,0.26,2,0,23.06257242593078,43.673445876198016,False,False,279.09960209741416
req_431812,2026-05-10 07:04:54.826584,/api/search,DELETE,new,user_510,simple,3,8,False,0.73,2,0,33.16952667993995,49.140324741856986,False,False,410.651254219741
req_542871,2026-05-10 07:09:18.826584,/api/reports,POST,new,user_777,simple,1,9,False,0.65,3,0,53.519090666287084,109.01400991503431,False,False,898.8335974023491
req_742106,2026-05-10 07:10:35.826584,/api/reports,PUT,vip,user_820,simple,1,3,False,0.53,3,0,46.35487363085827,103.26874731001283,False,False,715.109946996935
req_862974,2026-05-10 07:11:42.826584,/api/auth/login,DELETE,bot,user_894,complex,9,117,False,0.23,2,0,45.43498626365203,65.0058606192261,False,False,900.0299799160531
req_646192,2026-05-10 07:14:05.826584,/api/users,GET,internal,user_501,complex,11,55,False,0.76,2,0,31.793500118139878,37.95842735493538,False,False,300.718002801448
req_255261,2026-05-10 07:16:39.826584,/api/search,POST,internal,user_193,simple,3,6,False,0.61,2,0,37.57056696237,52.62115220221333,False,False,286.96528794060436
req_793161,2026-05-10 07:18:37.826584,/api/inventory,POST,vip,user_991,simple,1,10,True,0.34,2,0,19.98461756714853,25.754050803785816,False,False,144.12669420939577
req_467816,2026-05-10 07:20:26.826584,/api/inventory,GET,bot,user_366,complex,12,52,False,0.66,2,0,22.76137439376095,27.6622392648933,False,False,569.8229253172581
req_666343,2026-05-10 07:21:26.826584,/api/orders,PUT,internal,user_134,medium,5,40,True,0.9,3,1,150.0,196.9939094551515,False,True,1160.5034706828126
req_889509,2026-05-10 07:21:43.826584,/api/inventory,DELETE,new,user_240,medium,5,28,True,0.7,2,0,24.0152971102654,28.13998351927609,False,False,318.3474610291403
req_185677,2026-05-10 07:22:54.826584,/api/products,DELETE,internal,user_977,complex,9,82,False,0.74,2,1,90.0,101.44148974578576,True,False,391.94564310732517
req_120701,2026-05-10 07:23:53.826584,/api/orders,GET,vip,user_343,simple,2,3,False,0.72,3,0,47.978166603070214,85.44320083247204,False,False,279.6467626551041
req_643994,2026-05-10 07:24:15.826584,/api/products,POST,regular,user_203,simple,1,3,False,0.46,2,1,60.0,89.9632859724735,True,False,278.01182831228107
req_584604,2026-05-10 07:28:48.826584,/api/payments,POST,bot,user_105,medium,6,29,True,0.69,3,1,135.0,200.87482152514417,True,False,1469.165295838697
req_926455,2026-05-10 07:29:48.826584,/api/orders,POST,vip,user_551,complex,14,82,False,0.54,3,0,32.319005498615795,74.36077919155066,False,False,515.8462529953536
req_984888,2026-05-10 07:30:57.826584,/api/inventory,PUT,vip,user_298,simple,3,6,False,0.43,2,0,15.557280675156273,19.858010207974317,False,False,169.50625714649175
req_691808,2026-05-10 07:32:12.826584,/api/payments,PUT,internal,user_329,medium,5,27,False,0.57,3,0,105.53826391599407,168.88149264388025,False,False,575.6466844792201
req_120772,2026-05-10 07:35:47.826584,/api/products,POST,internal,user_899,medium,4,26,False,0.52,2,0,25.133664455811548,49.45914712303539,False,False,139.25738856815565
req_179892,2026-05-10 07:36:02.826584,/api/search,DELETE,internal,user_320,complex,12,184,False,0.9,2,0,24.69646230102993,45.26880204914191,False,False,594.3965369937997
req_495364,2026-05-10 07:43:08.826584,/api/users,POST,bot,user_624,medium,4,42,False,0.84,2,0,27.598398502579887,32.51417074016631,False,False,328.767833440859
req_581948,2026-05-10 07:46:35.826584,/api/users,PUT,regular,user_42,complex,13,101,True,0.71,2,0,26.016179772930155,30.55854652359254,False,False,331.2723181319673
req_274637,2026-05-10 07:51:46.826584,/api/search,POST,new,user_212,simple,1,1,False,0.29,2,0,31.277149891356625,48.32607896874022,False,False,375.7276736688477
req_472729,2026-05-10 07:54:58.826584,/api/reports,GET,vip,user_670,complex,15,172,True,0.23,3,0,52.81165142894617,109.79282220063448,False,False,1515.9778870538519
req_793448,2026-05-10 08:00:02.826584,/api/orders,POST,regular,user_626,complex,12,159,False,0.72,3,0,30.613221977010966,68.79588378671339,False,False,579.8811986107621
req_292067,2026-05-10 08:00:25.826584,/api/inventory,DELETE,vip,user_870,medium,7,41,False,0.88,2,0,17.93848145621146,22.668987700507472,False,False,237.14342466571583
req_349764,2026-05-10 08:02:25.826584,/api/reports,GET,bot,user_970,medium,6,23,True,0.45,3,0,34.11734856558472,72.31127380811319,False,False,1594.9330456787
